6.761616370353999705e-02,-1.078749435039000060e-01,3.815884980281999961e-02,9.911281214614999779e-01
6.914633023815999757e-02,-1.105171702745000040e-01,3.922548864454000056e-02,9.906897098132000368e-01
7.066987358435999900e-02,-1.131597981358000021e-01,4.029789490821000103e-02,9.902407327107000112e-01
7.218673052297999715e-02,-1.158028167533999980e-01,4.137601411881999813e-02,9.897811924985999710e-01
7.369683818592999425e-02,-1.184462156620000040e-01,4.245979134477999989e-02,9.893110916974999780e-01
7.520013405988000554e-02,-1.210899842640000001e-01,4.354917120035999706e-02,9.888304330046000512e-01
7.669655599006999780e-02,-1.237341118290000014e-01,4.464409784822000182e-02,9.883392192948999844e-01
7.818604218399000105e-02,-1.263785874929000130e-01,4.574451500194000320e-02,9.878374536219000079e-01
7.966853121516000169e-02,-1.290234002566000016e-01,4.685036592860000043e-02,9.873251392184000386e-01
8.114396202679000081e-02,-1.316685389855999921e-01,4.796159345143000130e-02,9.868022794976000212e-01
8.261227393556999643e-02,-1.343139924087999870e-01,4.907813995238999999e-02,9.862688780537000044e-01
8.407340663529999647e-02,-1.369597491177000081e-01,5.019994737492999848e-02,9.857249386629000076e-01
8.552730020066999506e-02,-1.396057975656999905e-01,5.132695722666000271e-02,9.851704652842000476e-01
8.697389509090000526e-02,-1.422521260669999954e-01,5.245911058213999917e-02,9.846054620602999741e-01
8.841313215342999632e-02,-1.448987227960999991e-01,5.359634808566000191e-02,9.840299333184999719e-01
8.984495262762999535e-02,-1.475455757866999951e-01,5.473860995404999930e-02,9.834438835711000193e-01
9.126929814843999511e-02,-1.501926729311000019e-01,5.588583597958000221e-02,9.828473175169000209e-01
9.268611075002999855e-02,-1.528400019794000086e-01,5.703796553285000320e-02,9.822402400415000123e-01
9.409533286945999386e-02,-1.554875505386000001e-01,5.819493756570000287e-02,9.816226562184999782e-01
9.549690735032999311e-02,-1.581353060720999959e-01,5.935669061422999687e-02,9.809945713097999453e-01
9.689077744637999978e-02,-1.607832558986000138e-01,6.052316280174999813e-02,9.803559907671000051e-01
9.827688682514000573e-02,-1.634313871920000105e-01,6.169429184187000259e-02,9.797069202321000425e-01
9.965517957153000039e-02,-1.660796869798999986e-01,6.287001504158000464e-02,9.790473655375000472e-01
1.010256001915000035e-01,-1.687281421435999906e-01,6.405026930434000454e-02,9.783773327079999804e-01
1.023880936153999943e-01,-1.713767394169999903e-01,6.523499113323000254e-02,9.776968279607000101e-01
1.037426052018999983e-01,-1.740254653863000101e-01,6.642411663418999745e-02,9.770058577062999960e-01
1.050890807413999983e-01,-1.766743064891000137e-01,6.761758151916000270e-02,9.763044285492999963e-01
1.064274664594000025e-01,-1.793232490137000035e-01,6.881532110943999747e-02,9.755925472894999562e-01
1.077577090203999943e-01,-1.819722790988000105e-01,7.001727033889999785e-02,9.748702209220000414e-01
1.090797555309000050e-01,-1.846213827327999879e-01,7.122336375735000003e-02,9.741374566385999634e-01
1.103935535436999932e-01,-1.872705457530000062e-01,7.243353553393000466e-02,9.733942618279000092e-01
1.116990510605000014e-01,-1.899197538453999967e-01,7.364771946046000384e-02,9.726406440766000028e-01
1.129961965358999981e-01,-1.925689925439000028e-01,7.486584895494000080e-02,9.718766111700000154e-01
1.142849388809999978e-01,-1.952182472300000027e-01,7.608785706498000234e-02,9.711021710925999972e-01
1.155652274663999945e-01,-1.978675031319999944e-01,7.731367647133000065e-02,9.703173320287999948e-01
1.168370121260000061e-01,-2.005167453247000131e-01,7.854323949142999473e-02,9.695221023639000180e-01
1.181002431600999963e-01,-2.031659587289000035e-01,7.977647808300999954e-02,9.687164906844000223e-01
1.193548713390999993e-01,-2.058151281111000042e-01,8.101332384767000183e-02,9.679005057791000288e-01
1.206008479068999967e-01,-2.084642380827000097e-01,8.225370803456999447e-02,9.670741566391000132e-01
1.218381245839000038e-01,-2.111132730998999951e-01,8.349756154408999320e-02,9.662374524593000391e-01
1.230666535708000026e-01,-2.137622174631000072e-01,8.474481493159999324e-02,9.653904026384000359e-01
1.242863875514999966e-01,-2.164110553165999873e-01,8.599539841118999939e-02,9.645330167797000476e-01
1.254972796968999993e-01,-2.190597706483999874e-01,8.724924185945000243e-02,9.636653046919999577e-01
1.266992836678000056e-01,-2.217083472893000007e-01,8.850627481935000040e-02,9.627872763896999642e-01
1.278923536183000087e-01,-2.243567689133000032e-01,8.976642650407999635e-02,9.618989420939000334e-01
1.290764441990999989e-01,-2.270050190368000098e-01,9.102962580095000367e-02,9.610003122328000247e-01
1.302515105607000012e-01,-2.296530810183000093e-01,9.229580127533999756e-02,9.600913974421000363e-01
1.314175083566999913e-01,-2.323009380584999950e-01,9.356488117465000531e-02,9.591722085659000197e-01
1.325743937468999989e-01,-2.349485731994999937e-01,9.483679343235000558e-02,9.582427566569999833e-01
1.337221234004999926e-01,-2.375959693249000138e-01,9.611146567197000057e-02,9.573030529775999886e-01
1.348606544991000078e-01,-2.402431091597999890e-01,9.738882521121000613e-02,9.563531089997000523e-01
1.359899447401999861e-01,-2.428899752697999959e-01,9.866879906603999439e-02,9.553929364056999995e-01
1.371099523400000075e-01,-2.455365500618000019e-01,9.995131395485000458e-02,9.544225470889999841e-01
1.382206360366000086e-01,-2.481828157829999992e-01,1.012362963026000040e-01,9.534419531543000259e-01
1.393219550930999973e-01,-2.508287545212000147e-01,1.025236722451000060e-01,9.524511669181999762e-01
1.404138693004000071e-01,-2.534743482044999885e-01,1.038133676331999961e-01,9.514502009097000057e-01
1.414963389805999894e-01,-2.561195786014999753e-01,1.051053080369999948e-01,9.504390678705000317e-01
1.425693249897000137e-01,-2.587644273204999790e-01,1.063994187504000016e-01,9.494177807557000470e-01
1.436327887205000042e-01,-2.614088758102000032e-01,1.076956247951000034e-01,9.483863527339000399e-01
1.446866921059999922e-01,-2.640529053592000075e-01,1.089938509253000065e-01,9.473447971880000207e-01
1.457309976216999980e-01,-2.666964970960000181e-01,1.102940216320000000e-01,9.462931277153000531e-01
1.467656682890000064e-01,-2.693396319890999924e-01,1.115960611473000019e-01,9.452313581278000143e-01
1.477906676775999906e-01,-2.719822908469000100e-01,1.128998934491999978e-01,9.441595024529999547e-01
1.488059599088999985e-01,-2.746244543176999953e-01,1.142054422656000046e-01,9.430775749338999869e-01
1.498115096583000072e-01,-2.772661028899000013e-01,1.155126310794000050e-01,9.419855900294999973e-01
1.508072821579999889e-01,-2.799072168919000125e-01,1.168213831327999941e-01,9.408835624150999610e-01
1.517932432001999898e-01,-2.825477764921999757e-01,1.181316214318000046e-01,9.397715069823999734e-01
1.527693591393000094e-01,-2.851877616994000220e-01,1.194432687511000069e-01,9.386494388403000544e-01
1.537355968947999862e-01,-2.878271523625000050e-01,1.207562476383999966e-01,9.375173733145000243e-01
1.546919239543000091e-01,-2.904659281709999763e-01,1.220704804196000026e-01,9.363753259485000369e-01
1.556383083752999885e-01,-2.931040686549000185e-01,1.233858892030999937e-01,9.352233125033000416e-01
1.565747187886999958e-01,-2.957415531848999746e-01,1.247023958847000014e-01,9.340613489576999884e-01
1.575011244006999933e-01,-2.983783609728000163e-01,1.260199221523000124e-01,9.328894515087999828e-01
1.584174949956000111e-01,-3.010144710714000027e-01,1.273383894909999869e-01,9.317076365720999842e-01
1.593238009384999876e-01,-3.036498623750000236e-01,1.286577191875999948e-01,9.305159207812999655e-01
1.602200131774000058e-01,-3.062845136194999873e-01,1.299778323357000109e-01,9.293143209891999712e-01
1.611061032457999920e-01,-3.089184033826000153e-01,1.312986498403999891e-01,9.281028542670000103e-01
1.619820432650999897e-01,-3.115515100840999807e-01,1.326200924235000078e-01,9.268815379052000036e-01
1.628478059470999939e-01,-3.141838119866000034e-01,1.339420806282000109e-01,9.256503894131999921e-01
1.637033645959999895e-01,-3.168152871950999927e-01,1.352645348242000056e-01,9.244094265196000082e-01
1.645486931110999862e-01,-3.194459136580000136e-01,1.365873752128000107e-01,9.231586671721999648e-01
1.653837659886999989e-01,-3.220756691671000094e-01,1.379105218316999948e-01,9.218981295382000507e-01
1.662085583245999920e-01,-3.247045313579999815e-01,1.392338945604000011e-01,9.206278320041999530e-01
1.670230458161000020e-01,-3.273324777107999850e-01,1.405574131250000025e-01,9.193477931760000166e-01
1.678272047644999987e-01,-3.299594855499999868e-01,1.418809971033999917e-01,9.180580318790000360e-01
1.686210120765999909e-01,-3.325855320453999786e-01,1.432045659304999885e-01,9.167585671576999884e-01
1.694044452674000056e-01,-3.352105942124000149e-01,1.445280389032999879e-01,9.154494182761999665e-01
1.701774824619000093e-01,-3.378346489124000041e-01,1.458513351861999985e-01,9.141306047177000238e-01
1.709401023968999955e-01,-3.404576728532999752e-01,1.471743738161999937e-01,9.128021461848000451e-01
1.716922844234000101e-01,-3.430796425902000180e-01,1.484970737077999925e-01,9.114640625991999867e-01
1.724340085082000096e-01,-3.457005345258000184e-01,1.498193536589000063e-01,9.101163741015000364e-01
1.731652552359000119e-01,-3.483203249106999744e-01,1.511411323557000086e-01,9.087591010511999468e-01
1.738860058106999895e-01,-3.509389898445999800e-01,1.524623283777999938e-01,9.073922640267999551e-01
1.745962420583999919e-01,-3.535565052761999727e-01,1.537828602040000048e-01,9.060158838252000413e-01
1.752959464277999979e-01,-3.561728470043000194e-01,1.551026462173999976e-01,9.046299814616000079e-01
1.759851019928000138e-01,-3.587879906781000217e-01,1.564216047108999974e-01,9.032345781696999865e-01
1.766636924540999909e-01,-3.614019117983000018e-01,1.577396538922999913e-01,9.018296954009999977e-01
1.773317021401999982e-01,-3.640145857170999921e-01,1.590567118901999866e-01,9.004153548246000005e-01
1.779891160100000036e-01,-3.666259876394000194e-01,1.603726967590000108e-01,8.989915783273999539e-01
1.786359196536000116e-01,-3.692360926234000140e-01,1.616875264845999971e-01,8.975583880133000125e-01
1.792720992941000124e-01,-3.718448755811999962e-01,1.630011189896999890e-01,8.961158062030000204e-01
1.798976417890000012e-01,-3.744523112795999920e-01,1.643133921397000041e-01,8.946638554338000038e-01
1.805125346319000068e-01,-3.770583743407999733e-01,1.656242637475000001e-01,8.932025584592999667e-01
1.811167659533000074e-01,-3.796630392434999779e-01,1.669336515798000020e-01,8.917319382488999580e-01
1.817103245227000008e-01,-3.822662803231999806e-01,1.682414733621999947e-01,8.902520179873999462e-01
1.822931997491999967e-01,-3.848680717731999823e-01,1.695476467845999924e-01,8.887628210746000290e-01
1.828653816832999934e-01,-3.874683876457000187e-01,1.708520895074999990e-01,8.872643711251000376e-01
1.834268610177000047e-01,-3.900672018522999829e-01,1.721547191669000054e-01,8.857566919673000028e-01
1.839776290886999954e-01,-3.926644881649000163e-01,1.734554533800000131e-01,8.842398076437000265e-01
1.845176778773000015e-01,-3.952602202168999934e-01,1.747542097512000125e-01,8.827137424098000507e-01
1.850470000100999934e-01,-3.978543715035999795e-01,1.760509058776000002e-01,8.811785207336999548e-01
1.855655887607000065e-01,-4.004469153836999751e-01,1.773454593542000135e-01,8.796341672956999869e-01
1.860734380500999874e-01,-4.030378250796000095e-01,1.786377877803000114e-01,8.780807069878000526e-01
1.865705424482999863e-01,-4.056270736791000031e-01,1.799278087646999924e-01,8.765181649129000219e-01
1.870568971744999975e-01,-4.082146341355999963e-01,1.812154399314999942e-01,8.749465663841999863e-01
1.875324980985000056e-01,-4.108004792694999741e-01,1.825005989258000061e-01,8.733659369248000237e-01
1.879973417412000025e-01,-4.133845817694000169e-01,1.837832034193999931e-01,8.717763022671000117e-01
1.884514252753999863e-01,-4.159669141926000124e-01,1.850631711166000060e-01,8.701776883516999517e-01
1.888947465265000125e-01,-4.185474489664000042e-01,1.863404197599000112e-01,8.685701213269999554e-01
1.893273039731999952e-01,-4.211261583895000160e-01,1.876148671356999975e-01,8.669536275488000099e-01
1.897490967478999979e-01,-4.237030146324000102e-01,1.888864310800000001e-01,8.653282335787999546e-01
1.901601246373000043e-01,-4.262779897389999961e-01,1.901550294844999989e-01,8.636939661846000371e-01
1.905603880831999997e-01,-4.288510556274999774e-01,1.914205803017000052e-01,8.620508523386000155e-01
1.909498881826000027e-01,-4.314221840913999850e-01,1.926830015514000016e-01,8.603989192170999889e-01
1.913286266879999920e-01,-4.339913468011999953e-01,1.939422113261000113e-01,8.587381941996999890e-01
1.916966060081000123e-01,-4.365585153045999922e-01,1.951981277967000106e-01,8.570687048683000020e-01
1.920538292079999876e-01,-4.391236610286999853e-01,1.964506692184999903e-01,8.553904790063999730e-01
1.924003000091999982e-01,-4.416867552804999986e-01,1.976997539370000112e-01,8.537035445981000503e-01
1.927360227899999889e-01,-4.442477692480999996e-01,1.989453003936000053e-01,8.520079298271999724e-01
1.930610025854999912e-01,-4.468066740025000150e-01,2.001872271312999940e-01,8.503036630763000092e-01
1.933752450877999907e-01,-4.493634404981999841e-01,2.014254528007000111e-01,8.485907729257999854e-01
1.936787566461999899e-01,-4.519180395747000034e-01,2.026598961657999909e-01,8.468692881531000305e-01
1.939715442666999912e-01,-4.544704419576999777e-01,2.038904761096999863e-01,8.451392377315000148e-01
1.942536156123000068e-01,-4.570206182605999756e-01,2.051171116402999983e-01,8.434006508289000337e-01
1.945249790027999970e-01,-4.595685389854000102e-01,2.063397218964999891e-01,8.416535568073999496e-01
1.947856434146000015e-01,-4.621141745242999810e-01,2.075582261536000062e-01,8.398979852215999742e-01
1.950356184803999915e-01,-4.646574951610000226e-01,2.087725438291999913e-01,8.381339658179000063e-01
1.952749144890000010e-01,-4.671984710718999900e-01,2.099825944893000118e-01,8.363615285334999871e-01
1.955035423851000098e-01,-4.697370723272999982e-01,2.111882978536999966e-01,8.345807034947999581e-01
1.957215137684999995e-01,-4.722732688931999823e-01,2.123895738019999924e-01,8.327915210166999538e-01
1.959288408942999882e-01,-4.748070306323000089e-01,2.135863423792999927e-01,8.309940116012000111e-01
1.961255366715000115e-01,-4.773383273055000209e-01,2.147785238020999965e-01,8.291882059363000490e-01
1.963116146633999970e-01,-4.798671285734000258e-01,2.159660384642000108e-01,8.273741348948000507e-01
1.964870890864000019e-01,-4.823934039976000010e-01,2.171488069421000089e-01,8.255518295332000545e-01
1.966519748096000053e-01,-4.849171230418999889e-01,2.183267500008999884e-01,8.237213210899999583e-01
1.968062873537000101e-01,-4.874382550742000220e-01,2.194997886005000121e-01,8.218826409850999992e-01
1.969500428909999878e-01,-4.899567693676000202e-01,2.206678439006999892e-01,8.200358208178000208e-01
1.970832582436999880e-01,-4.924726351020000115e-01,2.218308372672999906e-01,8.181808923661000321e-01
1.972059508836999930e-01,-4.949858213655999872e-01,2.229886902780000013e-01,8.163178875850000127e-01
1.973181389313000134e-01,-4.974962971560999980e-01,2.241413247276999865e-01,8.144468386051999520e-01
1.974198411541999987e-01,-5.000040313825000471e-01,2.252886626346000121e-01,8.125677777319000317e-01
1.975110769667000055e-01,-5.025089928666000016e-01,2.264306262456000085e-01,8.106807374433000479e-01
1.975918664286999971e-01,-5.050111503444000283e-01,2.275671380422999990e-01,8.087857503890000244e-01
1.976622302441000123e-01,-5.075104724673999979e-01,2.286981207465000054e-01,8.068828493888999809e-01
1.977221897597999933e-01,-5.100069278045999965e-01,2.298234973258999891e-01,8.049720674314000401e-01
1.977717669645999987e-01,-5.125004848438999838e-01,2.309431909997000099e-01,8.030534376724000056e-01
1.978109844878999934e-01,-5.149911119932000236e-01,2.320571252444000032e-01,8.011269934332000409e-01
1.978398655979999865e-01,-5.174787775825999692e-01,2.331652237993999954e-01,7.991927681995000254e-01
1.978584342009999941e-01,-5.199634498658000092e-01,2.342674106725000094e-01,7.972507956195999945e-01
1.978667148392999897e-01,-5.224450970212000112e-01,2.353636101453999985e-01,7.953011095029000055e-01
1.978647326899000136e-01,-5.249236871542000138e-01,2.364537467795999881e-01,7.933437438185000357e-01
1.978525135629000120e-01,-5.273991882984000457e-01,2.375377454219000095e-01,7.913787326930999955e-01
1.978300839000000089e-01,-5.298715684171000362e-01,2.386155312095999959e-01,7.894061104101000037e-01
1.977974707726999903e-01,-5.323407954054000246e-01,2.396870295764000069e-01,7.874259114074999566e-01
1.977547018803000045e-01,-5.348068370912999470e-01,2.407521662577999932e-01,7.854381702761999984e-01
1.977018055487000103e-01,-5.372696612374999736e-01,2.418108672965000039e-01,7.834429217588000371e-01
1.976388107279999917e-01,-5.397292355431999589e-01,2.428630590478000062e-01,7.814402007473000289e-01
1.975657469908000119e-01,-5.421855276456000183e-01,2.439086681856000027e-01,7.794300422819000485e-01
1.974826445303000111e-01,-5.446385051215999473e-01,2.449476217068000117e-01,7.774124815491000318e-01
1.973895341581999863e-01,-5.470881354894999715e-01,2.459798469377000030e-01,7.753875538798999933e-01
1.972864473026000043e-01,-5.495343862103999610e-01,2.470052715390000098e-01,7.733552947481999729e-01
1.971734160059999963e-01,-5.519772246902000523e-01,2.480238235107999900e-01,7.713157397687000483e-01
1.970504729230999896e-01,-5.544166182812000354e-01,2.490354311983999924e-01,7.692689246955000115e-01
1.969176513182999966e-01,-5.568525342836999625e-01,2.500400232976000003e-01,7.672148854201999990e-01
1.967749850640000131e-01,-5.592849399477000105e-01,2.510375288596000121e-01,7.651536579698999807e-01
1.966225086378000086e-01,-5.617138024747000413e-01,2.520278772965000025e-01,7.630852785055000087e-01
1.964602571200000092e-01,-5.641390890191000373e-01,2.530109983866000167e-01,7.610097833197999595e-01
1.962882661917000060e-01,-5.665607666904000084e-01,2.539868222794000041e-01,7.589272088356000534e-01
1.961065721318999977e-01,-5.689788025544000316e-01,2.549552795009000228e-01,7.568375916039999929e-01
1.959152118150999933e-01,-5.713931636354000476e-01,2.559163009586999937e-01,7.547409683022000548e-01
1.957142227085000019e-01,-5.738038169174000114e-01,2.568698179469999787e-01,7.526373757318000068e-01
1.955036428698999906e-01,-5.762107293461999902e-01,2.578157621516999898e-01,7.505268508168999597e-01
1.952835109441999895e-01,-5.786138678308999639e-01,2.587540656558999785e-01,7.484094306016999543e-01
1.950538661613999969e-01,-5.810131992459000028e-01,2.596846609440000009e-01,7.462851522493999523e-01
1.948147483333000085e-01,-5.834086904323000367e-01,2.606074809076999732e-01,7.441540530393000452e-01
1.945661978509999890e-01,-5.858003081999000328e-01,2.615224588501000036e-01,7.420161703652999874e-01
1.943082556816999873e-01,-5.881880193287000180e-01,2.624295284911999926e-01,7.398715417340999689e-01
1.940409633659999911e-01,-5.905717905709000348e-01,2.633286239723999778e-01,7.377202047623999670e-01
1.937643630146999862e-01,-5.929515886521999901e-01,2.642196798616999742e-01,7.355621971757999589e-01
1.934784973057999957e-01,-5.953273802742999887e-01,2.651026311581000106e-01,7.333975568060999706e-01
1.931834094816000102e-01,-5.976991321157000270e-01,2.659774132968000249e-01,7.312263215894000412e-01
1.928791433452000104e-01,-6.000668108340999618e-01,2.668439621534999806e-01,7.290485295644000274e-01
1.925657432577000117e-01,-6.024303830681000393e-01,2.677022140497000158e-01,7.268642188695999540e-01
1.922432541347000035e-01,-6.047898154385999980e-01,2.685521057567000214e-01,7.246734277417999914e-01
1.919117214429000018e-01,-6.071450745509000546e-01,2.693935745007000060e-01,7.224761945137999630e-01
1.915711911970000014e-01,-6.094961269958999450e-01,2.702265579672000206e-01,7.202725576124000550e-01
1.912217099565000078e-01,-6.118429393527999860e-01,2.710509943055999793e-01,7.180625555559000395e-01
1.908633248216000111e-01,-6.141854781897999604e-01,2.718668221337000035e-01,7.158462269523000465e-01
1.904960834303000006e-01,-6.165237100664999748e-01,2.726739805421000140e-01,7.136236104970999916e-01
1.901200339547000073e-01,-6.188576015354000370e-01,2.734724090990000023e-01,7.113947449711000015e-01
1.897352250974999877e-01,-6.211871191437999817e-01,2.742620478539000151e-01,7.091596692381999523e-01
1.893417060880999980e-01,-6.235122294350999850e-01,2.750428373425999884e-01,7.069184222433000375e-01
1.889395266794000050e-01,-6.258328989514000407e-01,2.758147185913000232e-01,7.046710430099000222e-01
1.885287371434999915e-01,-6.281490942340000050e-01,2.765776331208000260e-01,7.024175706381999840e-01
1.881093882686999952e-01,-6.304607818265000052e-01,2.773315229507000157e-01,7.001580443027000111e-01
1.876815313548000075e-01,-6.327679282753000400e-01,2.780763306037000171e-01,6.978925032499000425e-01
1.872452182101999874e-01,-6.350705001322000109e-01,2.788119991097999795e-01,6.956209867964000537e-01
1.868005011473000132e-01,-6.373684639557000153e-01,2.795384720099999831e-01,6.933435343263000261e-01
1.863474329789999995e-01,-6.396617863128000181e-01,2.802556933607999734e-01,6.910601852893000219e-01
1.858860670141999905e-01,-6.419504337807000471e-01,2.809636077382000052e-01,6.887709791981000418e-01
1.854164570548000046e-01,-6.442343729485999759e-01,2.816621602411000236e-01,6.864759556263000384e-01
1.849386573903999964e-01,-6.465135704193000210e-01,2.823512964961000238e-01,6.841751542063999603e-01
1.844527227952000026e-01,-6.487879928109000494e-01,2.830309626604999851e-01,6.818686146269999915e-01
1.839587085233000130e-01,-6.510576067587999782e-01,2.837011054265999865e-01,6.795563766308999609e-01
1.834566703048000069e-01,-6.533223789166999751e-01,2.843616720254000252e-01,6.772384800128999904e-01
1.829466643417000105e-01,-6.555822759592000448e-01,2.850126102303999764e-01,6.749149646170999883e-01
1.824287473029999884e-01,-6.578372645826999765e-01,2.856538683609999851e-01,6.725858703349999468e-01
1.819029763213000084e-01,-6.600873115073999653e-01,2.862853952864999885e-01,6.702512371030000526e-01
1.813694089879999971e-01,-6.623323834791999820e-01,2.869071404292000138e-01,6.679111049000999722e-01
1.808281033487000033e-01,-6.645724472708000041e-01,2.875190537685999859e-01,6.655655137459000059e-01
1.802791178993000121e-01,-6.668074696839999538e-01,2.881210858441999867e-01,6.632145036977999952e-01
1.797225115815999918e-01,-6.690374175507000087e-01,2.887131877594000251e-01,6.608581148489000023e-01
1.791583437779999954e-01,-6.712622577353000164e-01,2.892953111846999770e-01,6.584963873260000211e-01
1.785866743080999908e-01,-6.734819571354999646e-01,2.898674083610999763e-01,6.561293612866999636e-01
1.780075634234999926e-01,-6.756964826846999506e-01,2.904294321033999982e-01,6.537570769174999574e-01
1.774210718031999923e-01,-6.779058013530000482e-01,2.909813358030000074e-01,6.513795744314000435e-01
1.768272605492000049e-01,-6.801098801492999613e-01,2.915230734320999884e-01,6.489968940654999852e-01
1.762261911821000060e-01,-6.823086861225999833e-01,2.920545995455999799e-01,6.466090760786999958e-01
1.756179256357000007e-01,-6.845021863636999715e-01,2.925758692850999876e-01,6.442161607494000242e-01
1.750025262530000014e-01,-6.866903480070000176e-01,2.930868383815999900e-01,6.418181883732000381e-01
1.743800557811999996e-01,-6.888731382316000129e-01,2.935874631582000016e-01,6.394151992602999934e-01
1.737505773667999964e-01,-6.910505242633000478e-01,2.940777005335999950e-01,6.370072337336000201e-01
1.731141545509999879e-01,-6.932224733760999902e-01,2.945575080244999810e-01,6.345943321263000092e-01
1.724708512647999958e-01,-6.953889528935000008e-01,2.950268437485999984e-01,6.321765347790999634e-01
1.718207318240999870e-01,-6.975499301905000449e-01,2.954856664273999844e-01,6.297538820385000236e-01
1.711638609247999876e-01,-6.997053726945999808e-01,2.959339353887999735e-01,6.273264142540999622e-01
1.705003036380000059e-01,-7.018552478877999601e-01,2.963716105697000169e-01,6.248941717763000225e-01
1.698301254051000075e-01,-7.039995233078000236e-01,2.967986525190000058e-01,6.224571949541000127e-01
1.691533920324999885e-01,-7.061381665497999949e-01,2.972150223994999840e-01,6.200155241327000022e-01
1.684701696869000120e-01,-7.082711452676999642e-01,2.976206819910000023e-01,6.175691996512999715e-01
1.677805248902999868e-01,-7.103984271758000402e-01,2.980155936923999938e-01,6.151182618406000335e-01
1.670845245147999925e-01,-7.125199800500999769e-01,2.983997205241000206e-01,6.126627510205999716e-01
1.663822357774999983e-01,-7.146357717300999557e-01,2.987730261304999968e-01,6.102027074982999677e-01
1.656737262356000051e-01,-7.167457701196999764e-01,2.991354747821999838e-01,6.077381715652999672e-01
1.649590637812000105e-01,-7.188499431892999558e-01,2.994870313781000104e-01,6.052691834957000250e-01
