1.980266919643999953e-05,1.741906169053999913e-05,2.276893159646000122e-05
1.994982277818000067e-05,1.747147168611999865e-05,2.260179978311000154e-05
2.009647423810000127e-05,1.752258376100000129e-05,2.243379882360000077e-05
2.024261771465999838e-05,1.757239260740000079e-05,2.226493737431000083e-05
2.038824731523999884e-05,1.762089311760000135e-05,2.209522416140999920e-05
2.053335709051000169e-05,1.766808026677000088e-05,2.192466790009000015e-05
2.067794105934000053e-05,1.771394922071999850e-05,2.175327737848000050e-05
2.082199318680000009e-05,1.775849524604999888e-05,2.158106136442000040e-05
2.096550740549999839e-05,1.780171379053999833e-05,2.140802870192000027e-05
2.110847759713000129e-05,1.784360042047000077e-05,2.123418820503000128e-05
2.125089761038000070e-05,1.788415087381999883e-05,2.105954876731000146e-05
2.139276124124999911e-05,1.792336099704999958e-05,2.088411925653000043e-05
2.153406225698999992e-05,1.796122682651000085e-05,2.070790860949999992e-05
2.167479437042999977e-05,1.799774449701999974e-05,2.053092574158000021e-05
2.181495126648000041e-05,1.803291034024999965e-05,2.035317961485999950e-05
2.195452658771999963e-05,1.806672082005999862e-05,2.017467921987999973e-05
2.209351392781999874e-05,1.809917252203999978e-05,1.999543352943000050e-05
2.223190685549000147e-05,1.813026222526000053e-05,1.981545157980000151e-05
2.236969888580999852e-05,1.815998680962000068e-05,1.963474238259000168e-05
2.250688351315999970e-05,1.818834336612000082e-05,1.945331500164000142e-05
2.264345417688000024e-05,1.821532907657999895e-05,1.927117848082999838e-05
2.277940429563999944e-05,1.824094132432999864e-05,1.908834192006999994e-05
2.291472723611999860e-05,1.826517760060000013e-05,1.890481438896999834e-05
2.304941634432999971e-05,1.828803558854999881e-05,1.872060501712999992e-05
2.318346491737000150e-05,1.830951309606000112e-05,1.853572289317999977e-05
2.331686623179999923e-05,1.832960811332999971e-05,1.835017716968999956e-05
2.344961351417000080e-05,1.834831874529000022e-05,1.816397696329999836e-05
2.358169997487000110e-05,1.836564329631999921e-05,1.797713144301000095e-05
2.371311877332999920e-05,1.838158017550000110e-05,1.778964974697999990e-05
2.384386305712000152e-05,1.839612800827999933e-05,1.760154105383000050e-05
2.397392592192999859e-05,1.840928551476000015e-05,1.741281451651000033e-05
2.410330045205000168e-05,1.842105162177999988e-05,1.722347933270999945e-05
2.423197968303000141e-05,1.843142536724000049e-05,1.703354466355999928e-05
2.435995663951999910e-05,1.844040598609999985e-05,1.684301971929999916e-05
2.448722430049999889e-05,1.844799284058000125e-05,1.665191366237000133e-05
2.461377563466999972e-05,1.845418548025000105e-05,1.646023570876999859e-05
2.473960356445000072e-05,1.845898357188999913e-05,1.626799503223000048e-05
2.486470100639000169e-05,1.846238698607000013e-05,1.607520084785000016e-05
2.498906083027999919e-05,1.846439570052000014e-05,1.588186233405000151e-05
2.511267590434999907e-05,1.846500991291999953e-05,1.568798869815999844e-05
2.523553904967000108e-05,1.846422991804000163e-05,1.549358911652999878e-05
2.535764308661999839e-05,1.846205622081999886e-05,1.529867279911999986e-05
2.547898079158999890e-05,1.845848943911000066e-05,1.510324891351999984e-05
2.559954494126000072e-05,1.845353039106999989e-05,1.490732666576000035e-05
2.571932827144000157e-05,1.844718002334000011e-05,1.471091520777000022e-05
2.583832351924999997e-05,1.843943947302000136e-05,1.451402373484999946e-05
2.595652338079999986e-05,1.843030999557000014e-05,1.431666139421000065e-05
2.607392055795999862e-05,1.841979305266000131e-05,1.411883736370000025e-05
2.619050771152000022e-05,1.840789021415999843e-05,1.392056077926000046e-05
2.630627751236000063e-05,1.839460327155999946e-05,1.372184079441999962e-05
2.642122259035000118e-05,1.837993411447999903e-05,1.352268652702000022e-05
2.653533558039999836e-05,1.836388483248999976e-05,1.332310710866000079e-05
2.664860910486999951e-05,1.834645767518000160e-05,1.312311165957000047e-05
2.676103575456000142e-05,1.832765501200000143e-05,1.292270926489000007e-05
2.687260813662000004e-05,1.830747943406999900e-05,1.272190902188000002e-05
2.698331882076000004e-05,1.828593363058000066e-05,1.252071999000000013e-05
2.709316039453999893e-05,1.826302050236999874e-05,1.231915124627999955e-05
2.720212541131000045e-05,1.823874306310000029e-05,1.211721181788999932e-05
2.731020644382999872e-05,1.821310452807999852e-05,1.191491075507999993e-05
2.741739603368999873e-05,1.818610823991999908e-05,1.171225704590999927e-05
2.752368674359999948e-05,1.815775773280000019e-05,1.150925970714000070e-05
2.762907110564999952e-05,1.812805665802000123e-05,1.130592770015999916e-05
2.773354167735000162e-05,1.809700887294999881e-05,1.110227000164999986e-05
2.783709098620999891e-05,1.806461834185999949e-05,1.089829553981999939e-05
2.793971158937000001e-05,1.803088924932999968e-05,1.069401324455999952e-05
2.804139601466999870e-05,1.799582587660000086e-05,1.048943200425000045e-05
2.814213682148999918e-05,1.795943271506999852e-05,1.028456071487000043e-05
2.824192654302999937e-05,1.792171436682000126e-05,1.007940821847999956e-05
2.834075774599999960e-05,1.788267563385999840e-05,9.873983370701000503e-06
2.843862297391000152e-05,1.784232144273999922e-05,9.668294960649000634e-06
2.853551480583000168e-05,1.780065690965000033e-05,9.462351797048999775e-06
2.863142579859999980e-05,1.775768726501000103e-05,9.256162629407000452e-06
2.872634854879999982e-05,1.771341794260999900e-05,9.049736213127000637e-06
2.882027563181999928e-05,1.766785448016000104e-05,8.843081251779999550e-06
2.891319966681999974e-05,1.762100263217000095e-05,8.636206440898999334e-06
2.900511325287000080e-05,1.757286824672000102e-05,8.429120431678999826e-06
2.909600903512000046e-05,1.752345737834999845e-05,8.221831873612999963e-06
2.918587964156999865e-05,1.747277618848000027e-05,8.014349359192000008e-06
2.927471774864000016e-05,1.742083103458000058e-05,7.806681485634999222e-06
2.936251601844000139e-05,1.736762839414000167e-05,7.598836780299999589e-06
2.944926716390000029e-05,1.731317493017000121e-05,7.390823781796999777e-06
2.953496388499999946e-05,1.725747741531999917e-05,7.182650966662000369e-06
2.961959893648999890e-05,1.720054282070000137e-05,6.974326808679999875e-06
2.970316506156000128e-05,1.714237821657999919e-05,6.765859727446999627e-06
2.978565506203999854e-05,1.708299088436999853e-05,6.557258125617999814e-06
2.986706172967000080e-05,1.702238819418999967e-05,6.348530359643999980e-06
2.994737791736999842e-05,1.696057771663999939e-05,6.139684775826999977e-06
3.002659647080000135e-05,1.689756712373999940e-05,5.930729661388999613e-06
3.010471029051000087e-05,1.683336426564000022e-05,5.721673293974000006e-06
3.018171230808000012e-05,1.676797715309000047e-05,5.512523904337999655e-06
3.025759545906000163e-05,1.670141389414000151e-05,5.303289682941999907e-06
3.033235274789000051e-05,1.663368279356000168e-05,5.093978806230000197e-06
3.040597717683000010e-05,1.656479225405000147e-05,4.884599390925999614e-06
3.047846181986000119e-05,1.649475086424999974e-05,4.675159546835000147e-06
3.054979975123999977e-05,1.642356732280999857e-05,4.465667310944999587e-06
3.061998411978999926e-05,1.635125050347999934e-05,4.256130720507999805e-06
3.068900807642999763e-05,1.627780937943999938e-05,4.046557748458000008e-06
3.075686485020000184e-05,1.620325311069999893e-05,3.836956353700000125e-06
3.082354767412000306e-05,1.612759094605000157e-05,3.627334439406999833e-06
3.088904986266999801e-05,1.605083233259999885e-05,3.417699880298000060e-06
3.095336473627999685e-05,1.597298679554000114e-05,3.208060504032000187e-06
3.101648569977999892e-05,1.589406404748999895e-05,2.998424117262000086e-06
3.107840616635000012e-05,1.581407389072999911e-05,2.788798466506000150e-06
3.113911963657000004e-05,1.573302630398000038e-05,2.579191284799000198e-06
3.119861962150999990e-05,1.565093136702000047e-05,2.369610231851000124e-06
3.125689972273000111e-05,1.556779932502000039e-05,2.160062961499999818e-06
3.131395355438999962e-05,1.548364051346999844e-05,1.950557063199000019e-06
3.136977482427999697e-05,1.539846544418999928e-05,1.741100106121000040e-06
3.142435725491999926e-05,1.531228470855000129e-05,1.531699604086000026e-06
3.147769466540999676e-05,1.522510908500000080e-05,1.322363036117000018e-06
3.152978089179999668e-05,1.513694942069000065e-05,1.113097834992999977e-06
3.158060986986999748e-05,1.504781673867000020e-05,9.039114065544000216e-07
3.163017555432000316e-05,1.495772214167000022e-05,6.948110972573000434e-07
3.167847200278999957e-05,1.486667689707999956e-05,4.858042345488000337e-07
3.172549329360999912e-05,1.477469236270000010e-05,2.768980732628000145e-07
3.177123361130000049e-05,1.468178004972999981e-05,6.809985723367000482e-08
3.181568716337000122e-05,1.458795154886000009e-05,-1.405832329575999994e-07
3.185884826616999885e-05,1.449321861443000006e-05,-3.491440421939999922e-07
3.190071126145999677e-05,1.439759306933000083e-05,-5.575754691743999766e-07
3.194127060225999861e-05,1.430108691012999957e-05,-7.658704526091000293e-07
3.198052076939000203e-05,1.420371219094000034e-05,-9.740219755072999967e-07
3.201845635822999785e-05,1.410548112815000025e-05,-1.182023052652000063e-06
3.205507199348999701e-05,1.400640600607000074e-05,-1.389866756280999927e-06
3.209036241780000037e-05,1.390649925975000080e-05,-1.597546182095000015e-06
3.212432240435999706e-05,1.380577340235999990e-05,-1.805054496472999911e-06
3.215694683652999913e-05,1.370424107536000005e-05,-2.012384884188999950e-06
3.218823067527000020e-05,1.360191503092999966e-05,-2.219530577701000178e-06
3.221816892689999734e-05,1.349880809364999939e-05,-2.426484862042999960e-06
3.224675672280999947e-05,1.339493323117000059e-05,-2.633241047538000149e-06
3.227398922978000074e-05,1.329030348245000084e-05,-2.839792513761999896e-06
3.229986174302999888e-05,1.318493201784000020e-05,-3.046132657025999812e-06
3.232436959570000325e-05,1.307883206786000060e-05,-3.252254932979000011e-06
3.234750825119000247e-05,1.297201700370999955e-05,-3.458152828460000056e-06
3.236927321343999842e-05,1.286450024555999992e-05,-3.663819879662999984e-06
3.238966011817000337e-05,1.275629536335000033e-05,-3.869249668480000351e-06
3.240866464422999856e-05,1.264741596476999966e-05,-4.074435816104000205e-06
3.242628260566000149e-05,1.253787579549000033e-05,-4.279371980675999690e-06
3.244250986034000200e-05,1.242768864849000003e-05,-4.484051872741000399e-06
3.245734240474000288e-05,1.231686844290000073e-05,-4.688469230984000359e-06
3.247077627961000271e-05,1.220542915452000003e-05,-4.892617859627000100e-06
3.248280766769000326e-05,1.209338487342000022e-05,-5.096491582158000013e-06
3.249343279865999728e-05,1.198074973507000051e-05,-5.300084277371000338e-06
3.250264804531000220e-05,1.186753799790000042e-05,-5.503389857727999890e-06
3.251044983004000301e-05,1.175376395439000057e-05,-5.706402280697999959e-06
3.251683471921999855e-05,1.163944202853999991e-05,-5.909115551853999870e-06
3.252179933152000313e-05,1.152458666703000082e-05,-6.111523711420999929e-06
3.252534043291999745e-05,1.140921243606000018e-05,-6.313620838683000346e-06
3.252745484180000213e-05,1.129333393357999999e-05,-6.515401060609999614e-06
3.252813952721000088e-05,1.117696586505999962e-05,-6.716858534134999844e-06
3.252739151044999765e-05,1.106012297661000064e-05,-6.917987476913999768e-06
3.252520796680999663e-05,1.094282010981999954e-05,-7.118782127426000394e-06
3.252158612648999703e-05,1.082507213544999997e-05,-7.319236774361000297e-06
3.251652337412000145e-05,1.070689402795999958e-05,-7.519345741552000319e-06
3.251001715190000266e-05,1.058830077954999997e-05,-7.719103392488999688e-06
3.250206505661000299e-05,1.046930749413999946e-05,-7.918504140126000237e-06
3.249266474528000041e-05,1.034992928194000034e-05,-8.117542426471999951e-06
3.248181403274000154e-05,1.023018135268999983e-05,-8.316212733712999744e-06
3.246951079354000322e-05,1.011007893106999955e-05,-8.514509586019000016e-06
3.245575306328999683e-05,9.989637329122000089e-06,-8.712427538412000590e-06
3.244053893646999686e-05,9.868871882389000660e-06,-8.909961200813999613e-06
3.242386667186000147e-05,9.747798001510999655e-06,-9.107105204634000184e-06
3.240573458971999794e-05,9.626431109083999352e-06,-9.303854225457000799e-06
